wl,nr,Kab,Kcar,Ks,Kw,Kdm,nw,flu1,flu2,GSV1,GSV2,GSV3,KcaV,KcaZ
1074,1.4214,0,0.00E+00,2.98E-04,1.41E-01,2.30E+00,1.33E+00,0,0,0.40062,0.58853,0.03110,0.00000,0.00000
1075,1.4212,0,0.00E+00,2.76E-04,1.41E-01,2.30E+00,1.33E+00,0,0,0.39942,0.59067,0.03012,0.00000,0.00000
1076,1.4211,0,0.00E+00,2.55E-04,1.43E-01,2.30E+00,1.33E+00,0,0,0.39821,0.59282,0.02913,0.00000,0.00000
1077,1.421,0,0.00E+00,2.34E-04,1.44E-01,2.30E+00,1.33E+00,0,0,0.39701,0.59497,0.02813,0.00000,0.00000
1078,1.4209,0,0.00E+00,2.15E-04,1.44E-01,2.30E+00,1.33E+00,0,0,0.39581,0.59713,0.02712,0.00000,0.00000
1079,1.4208,0,0.00E+00,1.96E-04,1.44E-01,2.30E+00,1.33E+00,0,0,0.39461,0.59929,0.02610,0.00000,0.00000
1080,1.4207,0,0.00E+00,1.78E-04,1.44E-01,2.30E+00,1.33E+00,0,0,0.39341,0.60147,0.02507,0.00000,0.00000
1081,1.4205,0,0.00E+00,1.61E-04,1.46E-01,2.30E+00,1.33E+00,0,0,0.39221,0.60366,0.02404,0.00000,0.00000
1082,1.4204,0,0.00E+00,1.45E-04,1.48E-01,2.30E+00,1.33E+00,0,0,0.39101,0.60585,0.02299,0.00000,0.00000
1083,1.4203,0,0.00E+00,1.29E-04,1.50E-01,2.30E+00,1.33E+00,0,0,0.38981,0.60805,0.02194,0.00000,0.00000
1084,1.4202,0,0.00E+00,1.15E-04,1.52E-01,2.30E+00,1.33E+00,0,0,0.38861,0.61026,0.02088,0.00000,0.00000
1085,1.4201,0,0.00E+00,1.01E-04,1.53E-01,2.30E+00,1.33E+00,0,0,0.38742,0.61247,0.01981,0.00000,0.00000
1086,1.42,0,0.00E+00,8.80E-05,1.55E-01,2.30E+00,1.33E+00,0,0,0.38622,0.61469,0.01873,0.00000,0.00000
1087,1.4198,0,0.00E+00,7.60E-05,1.56E-01,2.30E+00,1.33E+00,0,0,0.38503,0.61691,0.01765,0.00000,0.00000
1088,1.4197,0,0.00E+00,6.49E-05,1.58E-01,2.30E+00,1.33E+00,0,0,0.38384,0.61913,0.01656,0.00000,0.00000
1089,1.4196,0,0.00E+00,5.46E-05,1.60E-01,2.30E+00,1.33E+00,0,0,0.38266,0.62135,0.01547,0.00000,0.00000
1090,1.4195,0,0.00E+00,4.52E-05,1.63E-01,2.30E+00,1.33E+00,0,0,0.38148,0.62358,0.01438,0.00000,0.00000
1091,1.4194,0,0.00E+00,3.67E-05,1.66E-01,2.30E+00,1.33E+00,0,0,0.38030,0.62580,0.01329,0.00000,0.00000
1092,1.4192,0,0.00E+00,2.90E-05,1.68E-01,2.30E+00,1.33E+00,0,0,0.37912,0.62801,0.01219,0.00000,0.00000
1093,1.4191,0,0.00E+00,2.23E-05,1.69E-01,2.30E+00,1.33E+00,0,0,0.37795,0.63023,0.01109,0.00000,0.00000
1094,1.419,0,0.00E+00,1.64E-05,1.71E-01,2.30E+00,1.33E+00,0,0,0.37679,0.63245,0.00999,0.00000,0.00000
1095,1.4189,0,0.00E+00,1.14E-05,1.74E-01,2.30E+00,1.33E+00,0,0,0.37562,0.63466,0.00888,0.00000,0.00000
1096,1.4188,0,0.00E+00,7.30E-06,1.78E-01,2.30E+00,1.33E+00,0,0,0.37446,0.63687,0.00777,0.00000,0.00000
1097,1.4187,0,0.00E+00,4.11E-06,1.82E-01,2.30E+00,1.33E+00,0,0,0.37331,0.63908,0.00666,0.00000,0.00000
1098,1.4185,0,0.00E+00,1.83E-06,1.87E-01,2.30E+00,1.33E+00,0,0,0.37216,0.64129,0.00555,0.00000,0.00000
1099,1.4184,0,0.00E+00,4.58E-07,1.89E-01,2.30E+00,1.33E+00,0,0,0.37101,0.64350,0.00443,0.00000,0.00000
1100,1.4183,0,0.00E+00,0.00E+00,1.91E-01,2.30E+00,1.33E+00,0,0,0.36987,0.64571,0.00331,0.00000,0.00000
1101,1.4182,0,0.00E+00,0.00E+00,1.93E-01,2.30E+00,1.33E+00,0,0,0.36872,0.64792,0.00219,0.00000,0.00000
1102,1.4181,0,0.00E+00,0.00E+00,1.97E-01,2.30E+00,1.33E+00,0,0,0.36759,0.65013,0.00106,0.00000,0.00000
1103,1.418,0,0.00E+00,0.00E+00,2.01E-01,2.30E+00,1.33E+00,0,0,0.36646,0.65234,-0.00007,0.00000,0.00000
1104,1.4178,0,0.00E+00,0.00E+00,2.03E-01,2.30E+00,1.33E+00,0,0,0.36533,0.65454,-0.00120,0.00000,0.00000
1105,1.4177,0,0.00E+00,0.00E+00,2.05E-01,2.30E+00,1.33E+00,0,0,0.36420,0.65675,-0.00233,0.00000,0.00000
1106,1.4176,0,0.00E+00,0.00E+00,2.08E-01,2.30E+00,1.33E+00,0,0,0.36308,0.65895,-0.00346,0.00000,0.00000
1107,1.4175,0,0.00E+00,0.00E+00,2.12E-01,2.30E+00,1.33E+00,0,0,0.36196,0.66116,-0.00460,0.00000,0.00000
1108,1.4174,0,0.00E+00,0.00E+00,2.17E-01,2.30E+00,1.33E+00,0,0,0.36085,0.66336,-0.00573,0.00000,0.00000
1109,1.4172,0,0.00E+00,0.00E+00,2.20E-01,2.30E+00,1.33E+00,0,0,0.35974,0.66557,-0.00686,0.00000,0.00000
1110,1.4171,0,0.00E+00,0.00E+00,2.22E-01,2.30E+00,1.33E+00,0,0,0.35864,0.66777,-0.00800,0.00000,0.00000
1111,1.417,0,0.00E+00,0.00E+00,2.25E-01,2.30E+00,1.33E+00,0,0,0.35754,0.66998,-0.00913,0.00000,0.00000
1112,1.4169,0,0.00E+00,0.00E+00,2.30E-01,2.30E+00,1.33E+00,0,0,0.35644,0.67218,-0.01026,0.00000,0.00000
1113,1.4168,0,0.00E+00,0.00E+00,2.34E-01,2.30E+00,1.33E+00,0,0,0.35535,0.67438,-0.01139,0.00000,0.00000
1114,1.4167,0,0.00E+00,0.00E+00,2.35E-01,2.30E+00,1.33E+00,0,0,0.35426,0.67659,-0.01251,0.00000,0.00000
1115,1.4165,0,0.00E+00,0.00E+00,2.34E-01,2.30E+00,1.33E+00,0,0,0.35317,0.67879,-0.01364,0.00000,0.00000
1116,1.4164,0,0.00E+00,0.00E+00,2.35E-01,2.30E+00,1.33E+00,0,0,0.35209,0.68099,-0.01476,0.00000,0.00000
1117,1.4163,0,0.00E+00,0.00E+00,2.40E-01,2.30E+00,1.33E+00,0,0,0.35100,0.68318,-0.01588,0.00000,0.00000
1118,1.4162,0,0.00E+00,0.00E+00,2.45E-01,2.30E+00,1.33E+00,0,0,0.34992,0.68538,-0.01700,0.00000,0.00000
1119,1.4161,0,0.00E+00,0.00E+00,2.49E-01,2.30E+00,1.33E+00,0,0,0.34885,0.68757,-0.01811,0.00000,0.00000
1120,1.416,0,0.00E+00,0.00E+00,2.53E-01,2.30E+00,1.33E+00,0,0,0.34777,0.68976,-0.01923,0.00000,0.00000
1121,1.4158,0,0.00E+00,0.00E+00,2.58E-01,2.30E+00,1.33E+00,0,0,0.34669,0.69194,-0.02034,0.00000,0.00000
1122,1.4157,0,0.00E+00,0.00E+00,2.65E-01,2.30E+00,1.33E+00,0,0,0.34562,0.69412,-0.02145,0.00000,0.00000
1123,1.4156,0,0.00E+00,0.00E+00,2.72E-01,2.30E+00,1.33E+00,0,0,0.34454,0.69630,-0.02256,0.00000,0.00000
1124,1.4155,0,0.00E+00,0.00E+00,2.77E-01,2.30E+00,1.33E+00,0,0,0.34347,0.69848,-0.02366,0.00000,0.00000
1125,1.4154,0,0.00E+00,0.00E+00,2.81E-01,2.30E+00,1.33E+00,0,0,0.34239,0.70065,-0.02476,0.00000,0.00000
1126,1.4153,0,0.00E+00,0.00E+00,2.89E-01,2.30E+00,1.33E+00,0,0,0.34132,0.70282,-0.02587,0.00000,0.00000
1127,1.4151,0,0.00E+00,0.00E+00,3.02E-01,2.30E+00,1.33E+00,0,0,0.34025,0.70499,-0.02697,0.00000,0.00000
1128,1.415,0,0.00E+00,0.00E+00,3.16E-01,2.30E+00,1.33E+00,0,0,0.33917,0.70715,-0.02807,0.00000,0.00000
1129,1.4149,0,0.00E+00,0.00E+00,3.27E-01,2.30E+00,1.33E+00,0,0,0.33810,0.70931,-0.02917,0.00000,0.00000
1130,1.4148,0,0.00E+00,0.00E+00,3.38E-01,2.30E+00,1.33E+00,0,0,0.33702,0.71147,-0.03027,0.00000,0.00000
1131,1.4147,0,0.00E+00,0.00E+00,3.53E-01,2.30E+00,1.33E+00,0,0,0.33594,0.71363,-0.03138,0.00000,0.00000
1132,1.4146,0,0.00E+00,0.00E+00,3.77E-01,2.30E+00,1.33E+00,0,0,0.33486,0.71579,-0.03248,0.00000,0.00000
1133,1.4145,0,0.00E+00,0.00E+00,4.04E-01,2.30E+00,1.33E+00,0,0,0.33378,0.71794,-0.03357,0.00000,0.00000
1134,1.4144,0,0.00E+00,0.00E+00,4.28E-01,2.30E+00,1.33E+00,0,0,0.33270,0.72008,-0.03466,0.00000,0.00000
1135,1.4143,0,0.00E+00,0.00E+00,4.50E-01,2.30E+00,1.33E+00,0,0,0.33161,0.72221,-0.03575,0.00000,0.00000
1136,1.4141,0,0.00E+00,0.00E+00,4.71E-01,2.30E+00,1.33E+00,0,0,0.33051,0.72434,-0.03682,0.00000,0.00000
1137,1.414,0,0.00E+00,0.00E+00,4.93E-01,2.30E+00,1.33E+00,0,0,0.32942,0.72645,-0.03788,0.00000,0.00000
1138,1.4139,0,0.00E+00,0.00E+00,5.20E-01,2.30E+00,1.33E+00,0,0,0.32831,0.72855,-0.03893,0.00000,0.00000
1139,1.4138,0,0.00E+00,0.00E+00,5.57E-01,2.30E+00,1.33E+00,0,0,0.32720,0.73064,-0.03996,0.00000,0.00000
1140,1.4137,0,0.00E+00,0.00E+00,6.05E-01,2.30E+00,1.33E+00,0,0,0.32609,0.73270,-0.04098,0.00000,0.00000
1141,1.4136,0,0.00E+00,0.00E+00,6.52E-01,2.30E+00,1.33E+00,0,0,0.32496,0.73476,-0.04197,0.00000,0.00000
1142,1.4135,0,0.00E+00,0.00E+00,6.86E-01,2.30E+00,1.33E+00,0,0,0.32383,0.73679,-0.04295,0.00000,0.00000
1143,1.4134,0,0.00E+00,0.00E+00,7.16E-01,2.30E+00,1.33E+00,0,0,0.32270,0.73881,-0.04391,0.00000,0.00000
1144,1.4133,0,0.00E+00,0.00E+00,7.54E-01,2.30E+00,1.33E+00,0,0,0.32156,0.74081,-0.04486,0.00000,0.00000
1145,1.4131,0,0.00E+00,0.00E+00,8.06E-01,2.30E+00,1.33E+00,0,0,0.32042,0.74281,-0.04580,0.00000,0.00000
1146,1.413,0,0.00E+00,0.00E+00,8.60E-01,2.30E+00,1.33E+00,0,0,0.31927,0.74479,-0.04673,0.00000,0.00000
1147,1.4129,0,0.00E+00,0.00E+00,8.98E-01,2.30E+00,1.33E+00,0,0,0.31813,0.74676,-0.04765,0.00000,0.00000
1148,1.4128,0,0.00E+00,0.00E+00,9.25E-01,2.30E+00,1.33E+00,0,0,0.31698,0.74872,-0.04856,0.00000,0.00000
1149,1.4127,0,0.00E+00,0.00E+00,9.49E-01,2.30E+00,1.33E+00,0,0,0.31584,0.75067,-0.04947,0.00000,0.00000
1150,1.4126,0,0.00E+00,0.00E+00,9.77E-01,2.30E+00,1.33E+00,0,0,0.31470,0.75261,-0.05038,0.00000,0.00000
1151,1.4125,0,0.00E+00,0.00E+00,1.01E+00,2.30E+00,1.33E+00,0,0,0.31357,0.75455,-0.05129,0.00000,0.00000
1152,1.4124,0,0.00E+00,0.00E+00,1.04E+00,2.30E+00,1.33E+00,0,0,0.31243,0.75649,-0.05220,0.00000,0.00000
1153,1.4122,0,0.00E+00,0.00E+00,1.07E+00,2.30E+00,1.33E+00,0,0,0.31131,0.75842,-0.05311,0.00000,0.00000
1154,1.4121,0,0.00E+00,0.00E+00,1.10E+00,2.30E+00,1.33E+00,0,0,0.31018,0.76036,-0.05403,0.00000,0.00000
1155,1.412,0,0.00E+00,0.00E+00,1.12E+00,2.30E+00,1.33E+00,0,0,0.30907,0.76230,-0.05495,0.00000,0.00000
1156,1.4119,0,0.00E+00,0.00E+00,1.13E+00,2.30E+00,1.33E+00,0,0,0.30796,0.76424,-0.05589,0.00000,0.00000
1157,1.4118,0,0.00E+00,0.00E+00,1.14E+00,2.30E+00,1.33E+00,0,0,0.30685,0.76619,-0.05684,0.00000,0.00000
1158,1.4117,0,0.00E+00,0.00E+00,1.15E+00,2.30E+00,1.33E+00,0,0,0.30575,0.76815,-0.05780,0.00000,0.00000
1159,1.4116,0,0.00E+00,0.00E+00,1.16E+00,2.30E+00,1.33E+00,0,0,0.30466,0.77012,-0.05877,0.00000,0.00000
1160,1.4115,0,0.00E+00,0.00E+00,1.17E+00,2.30E+00,1.33E+00,0,0,0.30358,0.77211,-0.05976,0.00000,0.00000
1161,1.4114,0,0.00E+00,0.00E+00,1.18E+00,2.30E+00,1.33E+00,0,0,0.30251,0.77411,-0.06077,0.00000,0.00000
1162,1.4113,0,0.00E+00,0.00E+00,1.19E+00,2.30E+00,1.33E+00,0,0,0.30144,0.77612,-0.06180,0.00000,0.00000
1163,1.4112,0,0.00E+00,0.00E+00,1.19E+00,2.30E+00,1.33E+00,0,0,0.30038,0.77815,-0.06284,0.00000,0.00000
1164,1.4111,0,0.00E+00,0.00E+00,1.20E+00,2.30E+00,1.33E+00,0,0,0.29933,0.78018,-0.06389,0.00000,0.00000
1165,1.4109,0,0.00E+00,0.00E+00,1.20E+00,2.30E+00,1.33E+00,0,0,0.29828,0.78221,-0.06494,0.00000,0.00000
1166,1.4108,0,0.00E+00,0.00E+00,1.20E+00,2.30E+00,1.33E+00,0,0,0.29725,0.78425,-0.06601,0.00000,0.00000
1167,1.4107,0,0.00E+00,0.00E+00,1.20E+00,2.30E+00,1.33E+00,0,0,0.29622,0.78628,-0.06707,0.00000,0.00000
1168,1.4106,0,0.00E+00,0.00E+00,1.21E+00,2.30E+00,1.33E+00,0,0,0.29519,0.78831,-0.06813,0.00000,0.00000
1169,1.4105,0,0.00E+00,0.00E+00,1.21E+00,2.30E+00,1.33E+00,0,0,0.29417,0.79034,-0.06918,0.00000,0.00000
1170,1.4104,0,0.00E+00,0.00E+00,1.21E+00,2.30E+00,1.33E+00,0,0,0.29316,0.79235,-0.07023,0.00000,0.00000
1171,1.4103,0,0.00E+00,0.00E+00,1.21E+00,2.30E+00,1.33E+00,0,0,0.29215,0.79435,-0.07127,0.00000,0.00000
1172,1.4102,0,0.00E+00,0.00E+00,1.22E+00,2.30E+00,1.33E+00,0,0,0.29115,0.79634,-0.07230,0.00000,0.00000
1173,1.4101,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.29015,0.79831,-0.07331,0.00000,0.00000
1174,1.41,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.28916,0.80027,-0.07432,0.00000,0.00000
1175,1.4099,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.28817,0.80222,-0.07531,0.00000,0.00000
1176,1.4098,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.28719,0.80416,-0.07629,0.00000,0.00000
1177,1.4097,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.28621,0.80607,-0.07725,0.00000,0.00000
1178,1.4096,0,0.00E+00,0.00E+00,1.23E+00,2.30E+00,1.33E+00,0,0,0.28523,0.80798,-0.07820,0.00000,0.00000
1179,1.4095,0,0.00E+00,0.00E+00,1.24E+00,2.30E+00,1.33E+00,0,0,0.28426,0.80987,-0.07914,0.00000,0.00000
1180,1.4094,0,0.00E+00,0.00E+00,1.24E+00,2.30E+00,1.33E+00,0,0,0.28329,0.81174,-0.08006,0.00000,0.00000
1181,1.4093,0,0.00E+00,0.00E+00,1.24E+00,2.30E+00,1.33E+00,0,0,0.28233,0.81360,-0.08096,0.00000,0.00000
1182,1.4091,0,0.00E+00,0.00E+00,1.24E+00,2.30E+00,1.33E+00,0,0,0.28136,0.81544,-0.08186,0.00000,0.00000
1183,1.409,0,0.00E+00,0.00E+00,1.25E+00,2.30E+00,1.33E+00,0,0,0.28040,0.81727,-0.08274,0.00000,0.00000
1184,1.4089,0,0.00E+00,0.00E+00,1.25E+00,2.30E+00,1.33E+00,0,0,0.27945,0.81910,-0.08361,0.00000,0.00000
1185,1.4088,0,0.00E+00,0.00E+00,1.26E+00,2.30E+00,1.33E+00,0,0,0.27849,0.82091,-0.08448,0.00000,0.00000
1186,1.4087,0,0.00E+00,0.00E+00,1.26E+00,2.30E+00,1.33E+00,0,0,0.27754,0.82272,-0.08534,0.00000,0.00000
1187,1.4086,0,0.00E+00,0.00E+00,1.26E+00,2.30E+00,1.33E+00,0,0,0.27659,0.82453,-0.08621,0.00000,0.00000
1188,1.4085,0,0.00E+00,0.00E+00,1.26E+00,2.30E+00,1.33E+00,0,0,0.27564,0.82634,-0.08707,0.00000,0.00000
1189,1.4084,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.27470,0.82815,-0.08794,0.00000,0.00000
1190,1.4083,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.27375,0.82996,-0.08882,0.00000,0.00000
1191,1.4082,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.27281,0.83178,-0.08970,0.00000,0.00000
1192,1.4081,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.27187,0.83360,-0.09059,0.00000,0.00000
1193,1.408,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.33E+00,0,0,0.27093,0.83542,-0.09149,0.00000,0.00000
1194,1.4079,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26999,0.83725,-0.09239,0.00000,0.00000
1195,1.4078,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26905,0.83907,-0.09330,0.00000,0.00000
1196,1.4077,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26812,0.84089,-0.09420,0.00000,0.00000
1197,1.4076,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26719,0.84271,-0.09510,0.00000,0.00000
1198,1.4075,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26626,0.84452,-0.09600,0.00000,0.00000
1199,1.4074,0,0.00E+00,0.00E+00,1.28E+00,2.30E+00,1.32E+00,0,0,0.26533,0.84632,-0.09689,0.00000,0.00000
1200,1.4073,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.32E+00,0,0,0.26441,0.84811,-0.09778,0.00000,0.00000
1201,1.4072,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.32E+00,0,0,0.26348,0.84990,-0.09866,0.00000,0.00000
1202,1.4071,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.32E+00,0,0,0.26256,0.85167,-0.09953,0.00000,0.00000
1203,1.407,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.26164,0.85343,-0.10039,0.00000,0.00000
1204,1.4069,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.26072,0.85518,-0.10124,0.00000,0.00000
1205,1.4068,0,0.00E+00,0.00E+00,1.27E+00,2.30E+00,1.33E+00,0,0,0.25980,0.85692,-0.10208,0.00000,0.00000
1206,1.4067,0,0.00E+00,0.00E+00,1.27E+00,2.31E+00,1.33E+00,0,0,0.25887,0.85865,-0.10291,0.00000,0.00000
1207,1.4066,0,0.00E+00,0.00E+00,1.26E+00,2.31E+00,1.33E+00,0,0,0.25795,0.86037,-0.10374,0.00000,0.00000
1208,1.4065,0,0.00E+00,0.00E+00,1.26E+00,2.31E+00,1.33E+00,0,0,0.25703,0.86208,-0.10455,0.00000,0.00000
1209,1.4064,0,0.00E+00,0.00E+00,1.26E+00,2.31E+00,1.33E+00,0,0,0.25610,0.86379,-0.10535,0.00000,0.00000
1210,1.4063,0,0.00E+00,0.00E+00,1.26E+00,2.31E+00,1.33E+00,0,0,0.25516,0.86548,-0.10614,0.00000,0.00000
1211,1.4062,0,0.00E+00,0.00E+00,1.25E+00,2.32E+00,1.33E+00,0,0,0.25423,0.86716,-0.10692,0.00000,0.00000
1212,1.4061,0,0.00E+00,0.00E+00,1.25E+00,2.32E+00,1.33E+00,0,0,0.25329,0.86883,-0.10768,0.00000,0.00000
1213,1.406,0,0.00E+00,0.00E+00,1.24E+00,2.32E+00,1.33E+00,0,0,0.25234,0.87048,-0.10843,0.00000,0.00000
1214,1.4059,0,0.00E+00,0.00E+00,1.24E+00,2.32E+00,1.33E+00,0,0,0.25139,0.87213,-0.10917,0.00000,0.00000
1215,1.4058,0,0.00E+00,0.00E+00,1.24E+00,2.33E+00,1.33E+00,0,0,0.25044,0.87375,-0.10989,0.00000,0.00000
1216,1.4057,0,0.00E+00,0.00E+00,1.24E+00,2.33E+00,1.33E+00,0,0,0.24948,0.87536,-0.11059,0.00000,0.00000
1217,1.4056,0,0.00E+00,0.00E+00,1.23E+00,2.33E+00,1.33E+00,0,0,0.24851,0.87695,-0.11127,0.00000,0.00000
1218,1.4055,0,0.00E+00,0.00E+00,1.22E+00,2.34E+00,1.33E+00,0,0,0.24754,0.87852,-0.11193,0.00000,0.00000
1219,1.4053,0,0.00E+00,0.00E+00,1.22E+00,2.34E+00,1.33E+00,0,0,0.24656,0.88007,-0.11256,0.00000,0.00000
1220,1.4052,0,0.00E+00,0.00E+00,1.21E+00,2.35E+00,1.33E+00,0,0,0.24557,0.88159,-0.11317,0.00000,0.00000
1221,1.4051,0,0.00E+00,0.00E+00,1.21E+00,2.35E+00,1.33E+00,0,0,0.24458,0.88309,-0.11375,0.00000,0.00000
1222,1.405,0,0.00E+00,0.00E+00,1.21E+00,2.35E+00,1.33E+00,0,0,0.24358,0.88456,-0.11431,0.00000,0.00000
1223,1.4049,0,0.00E+00,0.00E+00,1.21E+00,2.36E+00,1.33E+00,0,0,0.24258,0.88601,-0.11484,0.00000,0.00000
1224,1.4048,0,0.00E+00,0.00E+00,1.21E+00,2.36E+00,1.33E+00,0,0,0.24157,0.88743,-0.11534,0.00000,0.00000
1225,1.4047,0,0.00E+00,0.00E+00,1.20E+00,2.37E+00,1.33E+00,0,0,0.24056,0.88883,-0.11582,0.00000,0.00000
1226,1.4046,0,0.00E+00,0.00E+00,1.20E+00,2.37E+00,1.33E+00,0,0,0.23955,0.89021,-0.11627,0.00000,0.00000
1227,1.4045,0,0.00E+00,0.00E+00,1.20E+00,2.38E+00,1.33E+00,0,0,0.23853,0.89155,-0.11670,0.00000,0.00000
1228,1.4044,0,0.00E+00,0.00E+00,1.20E+00,2.38E+00,1.33E+00,0,0,0.23751,0.89288,-0.11710,0.00000,0.00000
1229,1.4043,0,0.00E+00,0.00E+00,1.19E+00,2.39E+00,1.33E+00,0,0,0.23649,0.89418,-0.11747,0.00000,0.00000
1230,1.4042,0,0.00E+00,0.00E+00,1.19E+00,2.40E+00,1.33E+00,0,0,0.23547,0.89545,-0.11782,0.00000,0.00000
1231,1.4041,0,0.00E+00,0.00E+00,1.18E+00,2.40E+00,1.33E+00,0,0,0.23444,0.89670,-0.11814,0.00000,0.00000
1232,1.404,0,0.00E+00,0.00E+00,1.18E+00,2.41E+00,1.33E+00,0,0,0.23342,0.89793,-0.11844,0.00000,0.00000
1233,1.4039,0,0.00E+00,0.00E+00,1.18E+00,2.41E+00,1.33E+00,0,0,0.23240,0.89915,-0.11873,0.00000,0.00000
1234,1.4037,0,0.00E+00,0.00E+00,1.17E+00,2.42E+00,1.33E+00,0,0,0.23139,0.90036,-0.11902,0.00000,0.00000
1235,1.4036,0,0.00E+00,0.00E+00,1.17E+00,2.42E+00,1.33E+00,0,0,0.23038,0.90156,-0.11930,0.00000,0.00000
1236,1.4035,0,0.00E+00,0.00E+00,1.16E+00,2.43E+00,1.33E+00,0,0,0.22937,0.90277,-0.11959,0.00000,0.00000
1237,1.4034,0,0.00E+00,0.00E+00,1.16E+00,2.44E+00,1.33E+00,0,0,0.22837,0.90399,-0.11989,0.00000,0.00000
1238,1.4033,0,0.00E+00,0.00E+00,1.16E+00,2.44E+00,1.33E+00,0,0,0.22738,0.90522,-0.12021,0.00000,0.00000
1239,1.4032,0,0.00E+00,0.00E+00,1.16E+00,2.45E+00,1.33E+00,0,0,0.22639,0.90647,-0.12056,0.00000,0.00000
1240,1.4031,0,0.00E+00,0.00E+00,1.16E+00,2.45E+00,1.33E+00,0,0,0.22541,0.90774,-0.12094,0.00000,0.00000
1241,1.403,0,0.00E+00,0.00E+00,1.15E+00,2.46E+00,1.33E+00,0,0,0.22445,0.90905,-0.12135,0.00000,0.00000
1242,1.4029,0,0.00E+00,0.00E+00,1.15E+00,2.47E+00,1.33E+00,0,0,0.22349,0.91038,-0.12179,0.00000,0.00000
1243,1.4028,0,0.00E+00,0.00E+00,1.14E+00,2.47E+00,1.33E+00,0,0,0.22254,0.91173,-0.12227,0.00000,0.00000
1244,1.4027,0,0.00E+00,0.00E+00,1.14E+00,2.48E+00,1.33E+00,0,0,0.22160,0.91309,-0.12277,0.00000,0.00000
1245,1.4026,0,0.00E+00,0.00E+00,1.13E+00,2.49E+00,1.33E+00,0,0,0.22066,0.91448,-0.12328,0.00000,0.00000
1246,1.4025,0,0.00E+00,0.00E+00,1.13E+00,2.49E+00,1.33E+00,0,0,0.21974,0.91587,-0.12381,0.00000,0.00000
1247,1.4024,0,0.00E+00,0.00E+00,1.13E+00,2.50E+00,1.33E+00,0,0,0.21881,0.91726,-0.12435,0.00000,0.00000
1248,1.4023,0,0.00E+00,0.00E+00,1.12E+00,2.51E+00,1.33E+00,0,0,0.21790,0.91866,-0.12489,0.00000,0.00000
1249,1.4022,0,0.00E+00,0.00E+00,1.12E+00,2.51E+00,1.33E+00,0,0,0.21699,0.92005,-0.12544,0.00000,0.00000
1250,1.4021,0,0.00E+00,0.00E+00,1.12E+00,2.52E+00,1.32E+00,0,0,0.21608,0.92143,-0.12598,0.00000,0.00000
1251,1.4019,0,0.00E+00,0.00E+00,1.11E+00,2.53E+00,1.32E+00,0,0,0.21518,0.92280,-0.12651,0.00000,0.00000
1252,1.4018,0,0.00E+00,0.00E+00,1.11E+00,2.53E+00,1.32E+00,0,0,0.21428,0.92416,-0.12703,0.00000,0.00000
1253,1.4017,0,0.00E+00,0.00E+00,1.10E+00,2.54E+00,1.32E+00,0,0,0.21338,0.92551,-0.12754,0.00000,0.00000
1254,1.4016,0,0.00E+00,0.00E+00,1.10E+00,2.55E+00,1.32E+00,0,0,0.21249,0.92685,-0.12803,0.00000,0.00000
1255,1.4015,0,0.00E+00,0.00E+00,1.10E+00,2.55E+00,1.32E+00,0,0,0.21159,0.92817,-0.12852,0.00000,0.00000
1256,1.4014,0,0.00E+00,0.00E+00,1.10E+00,2.56E+00,1.32E+00,0,0,0.21071,0.92948,-0.12900,0.00000,0.00000
1257,1.4013,0,0.00E+00,0.00E+00,1.10E+00,2.56E+00,1.32E+00,0,0,0.20982,0.93078,-0.12947,0.00000,0.00000
1258,1.4012,0,0.00E+00,0.00E+00,1.10E+00,2.57E+00,1.32E+00,0,0,0.20894,0.93207,-0.12992,0.00000,0.00000
1259,1.4011,0,0.00E+00,0.00E+00,1.10E+00,2.58E+00,1.32E+00,0,0,0.20806,0.93334,-0.13037,0.00000,0.00000
